Layer,EntityType,GeometryType,VertexIndex,VertexCount,X,Y,Z,CoordinateSystem,IsClosed,Color
kav binyane,LWPOLYLINE,Polygon,2,4,223727.361,617522.103,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223743.656,617513.447,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223727.439,617540.019,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223710.355,617548.351,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223703.646,617533.825,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223720.233,617525.734,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223708.073,617501.627,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223692.324,617509.312,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223685.615,617494.786,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223700.867,617487.342,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223730.672,617489.774,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223715.201,617497.995,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223707.995,617483.709,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223722.978,617475.745,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223752.846,617477.15,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223737.671,617485.898,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223729.976,617471.869,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223744.673,617463.395,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223759.707,617473.036,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223751.533,617459.28,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223765.252,617450.738,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223773.895,617464.202,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223607.94,617588.747,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223589.174,617595.303,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223583.897,617580.198,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223602.663,617573.642,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223632.773,617580.072,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223615.493,617586.108,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223610.216,617571.004,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223627.496,617564.967,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223658.113,617570.769,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223640.315,617577.405,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223635.038,617562.3,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223652.342,617555.846,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223683.355,617560.497,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223665.56,617567.845,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223659.788,617552.921,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223677.05,617545.792,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223571.777,617555.832,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223555.728,617561.439,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223550.451,617546.334,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223566.5,617540.727,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223595.378,617547.587,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223579.329,617553.194,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223574.052,617538.089,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223590.101,617532.482,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223618.979,617539.342,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223602.93,617544.949,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223597.654,617529.844,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223613.702,617524.237,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223642.45,617530.723,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223626.52,617536.67,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223621.243,617521.565,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223637.17,617515.609,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223666.409,617520.978,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223649.901,617527.796,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223644.619,617512.676,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223660.103,617506.273,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,5,223917.624,617162.215,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,5,223905.32,617168.203,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,5,223894.237,617156.309,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,5,223904.917,617147.607,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,4,5,223912.262,617154.703,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,0,4,223937.896,617111.231,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,1,4,223924.651,617101.041,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,2,4,223940.402,617085.838,0.0,IG05/12,Yes,BYLAYER
kav binyane,LWPOLYLINE,Polygon,3,4,223952.347,617096.182,0.0,IG05/12,Yes,BYLAYER
C1611,INSERT,Block,0,1,223627.959,617514.836,0.0,IG05/12,Yes,BYLAYER
C1611,INSERT,Block,0,1,223636.204,617538.436,0.0,IG05/12,Yes,BYLAYER
C1611,INSERT,Block,0,1,223616.157,617519.135,0.0,IG05/12,Yes,BYLAYER
C1611,INSERT,Block,0,1,223624.402,617542.737,0.0,IG05/12,Yes,BYLAYER
rozeta,INSERT,Block,0,1,223629.072,617550.031,0.0,IG05/12,Yes,BYLAYER
